,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
1794,NY,Allegany County,0.423,11712.0,4473.0,926.0,17111.0,68.4,26.1,5.4
1795,NY,Bronx County,-0.791,34424.0,318403.0,6030.0,358857.0,9.6,88.7,1.7
1796,NY,Broome County,0.037,38077.0,35212.0,4368.0,77657.0,49.0,45.3,5.6
1797,NY,Cattaraugus County,0.344,18668.0,8717.0,1576.0,28961.0,64.5,30.1,5.4
1798,NY,Cayuga County,0.133,16194.0,12202.0,1728.0,30124.0,53.8,40.5,5.8
1799,NY,Chautauqua County,0.246,29418.0,17281.0,2682.0,49381.0,59.6,35.0,5.4
1800,NY,Chemung County,0.2,19025.0,12394.0,1776.0,33195.0,57.3,37.3,5.4
1801,NY,Chenango County,0.281,11024.0,5943.0,1146.0,18113.0,60.9,32.8,6.3
1802,NY,Clinton County,-0.01,13181.0,13446.0,1751.0,28378.0,46.4,47.4,6.2
1803,NY,Columbia County,-0.013,12756.0,13123.0,1376.0,27255.0,46.8,48.1,5.1
1804,NY,Cortland County,0.067,9207.0,7976.0,1241.0,18424.0,50.0,43.3,6.7
1805,NY,Delaware County,0.291,11012.0,5825.0,941.0,17778.0,61.9,32.8,5.3
1806,NY,Dutchess County,0.011,58163.0,56874.0,5162.0,120199.0,48.4,47.3,4.2
1807,NY,Erie County,-0.047,173817.0,192065.0,17366.0,383248.0,45.4,50.1,4.5
1808,NY,Essex County,0.034,7275.0,6760.0,1044.0,15079.0,48.2,44.8,6.9
1809,NY,Franklin County,0.074,7636.0,6517.0,995.0,15148.0,50.4,43.0,6.5
1810,NY,Fulton County,0.355,12759.0,5805.0,999.0,19563.0,65.2,29.7,5.1
1811,NY,Genesee County,0.369,15986.0,6946.0,1531.0,24463.0,65.3,28.4,6.3
1812,NY,Greene County,0.274,11546.0,6370.0,953.0,18869.0,61.2,33.8,5.0
1813,NY,Hamilton County,0.388,1795.0,752.0,141.0,2688.0,66.8,28.0,5.3
1814,NY,Herkimer County,0.346,15664.0,7289.0,1308.0,24261.0,64.6,30.0,5.4
1815,NY,Jefferson County,0.223,19947.0,12289.0,2027.0,34263.0,58.2,35.9,5.9
1816,NY,Kings County,-0.618,133653.0,595086.0,17556.0,746295.0,17.9,79.7,2.4
1817,NY,Lewis County,0.397,6916.0,2828.0,568.0,10312.0,67.1,27.4,5.5
1818,NY,Livingston County,0.279,19211.0,10478.0,1674.0,31363.0,61.3,33.4,5.4
1819,NY,Madison County,0.159,14901.0,10548.0,1943.0,27392.0,54.4,38.5,7.1
1820,NY,Monroe County,-0.141,128871.0,174063.0,17230.0,320164.0,40.3,54.4,5.3
1821,NY,Montgomery County,0.265,10579.0,5961.0,898.0,17438.0,60.7,34.2,5.1
1822,NY,Nassau County,-0.054,275479.0,307326.0,16844.0,599649.0,45.9,51.3,2.8
1823,NY,New York County,-0.772,58935.0,515481.0,16952.0,591368.0,10.0,87.2,2.8
1824,NY,Niagara County,0.19,49223.0,32888.0,3889.0,86000.0,57.2,38.2,4.5
1825,NY,Oneida County,0.211,48490.0,30749.0,4637.0,83876.0,57.8,36.7,5.5
1826,NY,Onondaga County,-0.128,78277.0,102915.0,10770.0,191962.0,40.8,53.6,5.6
1827,NY,Ontario County,0.087,24343.0,20233.0,3088.0,47664.0,51.1,42.4,6.5
1828,NY,Orange County,0.064,72129.0,63037.0,5587.0,140753.0,51.2,44.8,3.9
1829,NY,Orleans County,0.434,11582.0,4327.0,813.0,16722.0,69.3,25.9,4.9
1830,NY,Oswego County,0.232,25870.0,15614.0,2638.0,44122.0,58.6,35.4,6.0
1831,NY,Otsego County,0.131,12284.0,9285.0,1455.0,23024.0,53.4,40.3,6.3
1832,NY,Putnam County,0.178,25241.0,17363.0,1582.0,44186.0,57.1,39.3,3.6
1833,NY,Queens County,-0.534,138550.0,473389.0,15082.0,627021.0,22.1,75.5,2.4
1834,NY,Rensselaer County,0.029,31933.0,30039.0,4019.0,65991.0,48.4,45.5,6.1
1835,NY,Richmond County,0.168,95612.0,67561.0,4036.0,167209.0,57.2,40.4,2.5
1836,NY,Rockland County,-0.051,57148.0,63454.0,3341.0,123943.0,46.1,51.2,2.7
1837,NY,Saratoga County,0.044,51088.0,46546.0,6455.0,104089.0,49.1,44.7,6.2
1838,NY,Schenectady County,-0.059,27268.0,30870.0,3491.0,61629.0,44.2,50.1,5.7
1839,NY,Schoharie County,0.347,8173.0,3777.0,723.0,12673.0,64.5,29.8,5.7
1840,NY,Schuyler County,0.287,5179.0,2761.0,483.0,8423.0,61.5,32.8,5.8
1841,NY,Seneca County,0.121,6719.0,5175.0,833.0,12727.0,52.8,40.7,6.5
1842,NY,St. Lawrence County,0.108,18450.0,14659.0,2045.0,35154.0,52.5,41.7,5.8
1843,NY,Steuben County,0.362,25091.0,11215.0,2067.0,38373.0,65.4,29.2,5.4
1844,NY,Suffolk County,0.082,328403.0,276953.0,20364.0,625720.0,52.5,44.3,3.2
1845,NY,Sullivan County,0.138,14626.0,10983.0,900.0,26509.0,55.2,41.4,3.4
1846,NY,Tioga County,0.276,12528.0,6852.0,1176.0,20556.0,60.9,33.3,5.8
1847,NY,Tompkins County,-0.421,9647.0,25555.0,2545.0,37747.0,25.6,67.7,6.7
1848,NY,Ulster County,-0.092,32962.0,40010.0,4162.0,77134.0,42.7,51.9,5.4
1849,NY,Warren County,0.106,14284.0,11366.0,1918.0,27568.0,51.8,41.2,7.0
1850,NY,Washington County,0.202,12770.0,8238.0,1393.0,22401.0,57.0,36.8,6.3
1851,NY,Wayne County,0.261,21935.0,12378.0,2285.0,36598.0,59.9,33.8,6.2
1852,NY,Westchester County,-0.328,121643.0,245670.0,11193.0,378506.0,32.1,64.9,3.0
1853,NY,Wyoming County,0.51,11884.0,3585.0,811.0,16280.0,73.0,22.0,5.0
1854,NY,Yates County,0.218,5180.0,3219.0,576.0,8975.0,57.7,35.9,6.4
1855,NC,Alamance County,0.129,38235.0,29268.0,1761.0,69264.0,55.2,42.3,2.5
1856,NC,Alexander County,0.56,13826.0,3750.0,435.0,18011.0,76.8,20.8,2.4
1857,NC,Alleghany County,0.478,3789.0,1300.0,125.0,5214.0,72.7,24.9,2.4
1858,NC,Anson County,-0.126,4480.0,5785.0,129.0,10394.0,43.1,55.7,1.2
1859,NC,Ashe County,0.447,9353.0,3476.0,331.0,13160.0,71.1,26.4,2.5
1860,NC,Avery County,0.565,6226.0,1670.0,164.0,8060.0,77.2,20.7,2.0
1861,NC,Beaufort County,0.245,14478.0,8699.0,422.0,23599.0,61.4,36.9,1.8
1862,NC,Bertie County,-0.251,3476.0,5837.0,67.0,9380.0,37.1,62.2,0.7
1863,NC,Bladen County,0.095,8511.0,7021.0,211.0,15743.0,54.1,44.6,1.3
1864,NC,Brunswick County,0.287,42440.0,23117.0,1698.0,67255.0,63.1,34.4,2.5
1865,NC,Buncombe County,-0.146,55339.0,74937.0,4231.0,134507.0,41.1,55.7,3.1
1866,NC,Burke County,0.394,25741.0,10930.0,967.0,37638.0,68.4,29.0,2.6
1867,NC,Cabarrus County,0.2,53224.0,35048.0,2730.0,91002.0,58.5,38.5,3.0
1868,NC,Caldwell County,0.506,26499.0,8403.0,845.0,35747.0,74.1,23.5,2.4
1869,NC,Camden County,0.458,3527.0,1266.0,146.0,4939.0,71.4,25.6,3.0
1870,NC,Carteret County,0.444,26228.0,9806.0,885.0,36919.0,71.0,26.6,2.4
1871,NC,Caswell County,0.115,5758.0,4549.0,208.0,10515.0,54.8,43.3,2.0
1872,NC,Catawba County,0.38,48062.0,21050.0,1953.0,71065.0,67.6,29.6,2.7
1873,NC,Chatham County,-0.101,17012.0,20953.0,1115.0,39080.0,43.5,53.6,2.9
1874,NC,Cherokee County,0.57,10711.0,2809.0,340.0,13860.0,77.3,20.3,2.5
1875,NC,Chowan County,0.143,3983.0,2965.0,160.0,7108.0,56.0,41.7,2.3
1876,NC,Clay County,0.517,4395.0,1352.0,138.0,5885.0,74.7,23.0,2.3
1877,NC,Cleveland County,0.306,28394.0,14896.0,847.0,44137.0,64.3,33.7,1.9
1878,NC,Columbus County,0.221,14177.0,8991.0,304.0,23472.0,60.4,38.3,1.3
1879,NC,Craven County,0.218,27556.0,17481.0,1194.0,46231.0,59.6,37.8,2.6
1880,NC,Cumberland County,-0.16,50593.0,70523.0,3286.0,124402.0,40.7,56.7,2.6
1881,NC,Currituck County,0.498,9070.0,2879.0,474.0,12423.0,73.0,23.2,3.8
1882,NC,Dare County,0.222,11283.0,7079.0,647.0,19009.0,59.4,37.2,3.4
1883,NC,Davidson County,0.493,52870.0,17328.0,1815.0,72013.0,73.4,24.1,2.5
1884,NC,Davie County,0.481,15502.0,5228.0,620.0,21350.0,72.6,24.5,2.9
1885,NC,Duplin County,0.192,12151.0,8196.0,254.0,20601.0,59.0,39.8,1.2
1886,NC,Durham County,-0.604,27879.0,118783.0,3881.0,150543.0,18.5,78.9,2.6
1887,NC,Edgecombe County,-0.322,8219.0,16152.0,282.0,24653.0,33.3,65.5,1.1
1888,NC,Forsyth County,-0.102,74793.0,92488.0,5228.0,172509.0,43.4,53.6,3.0
1889,NC,Franklin County,0.118,16320.0,12811.0,771.0,29902.0,54.6,42.8,2.6
1890,NC,Gaston County,0.321,61467.0,30982.0,2423.0,94872.0,64.8,32.7,2.6
1891,NC,Gates County,0.09,2851.0,2371.0,106.0,5328.0,53.5,44.5,2.0
1892,NC,Graham County,0.61,3260.0,761.0,73.0,4094.0,79.6,18.6,1.8
1893,NC,Granville County,0.025,13500.0,12827.0,593.0,26920.0,50.1,47.6,2.2
1894,NC,Greene County,0.098,4358.0,3570.0,85.0,8013.0,54.4,44.6,1.1
1895,NC,Guilford County,-0.2,97461.0,147949.0,6677.0,252087.0,38.7,58.7,2.6
1896,NC,Halifax County,-0.269,8954.0,15642.0,285.0,24881.0,36.0,62.9,1.1
1897,NC,Harnett County,0.241,27278.0,16452.0,1225.0,44955.0,60.7,36.6,2.7
1898,NC,Haywood County,0.28,18844.0,10414.0,898.0,30156.0,62.5,34.5,3.0
1899,NC,Henderson County,0.28,35535.0,19664.0,1611.0,56810.0,62.6,34.6,2.8
1900,NC,Hertford County,-0.377,3081.0,6886.0,133.0,10100.0,30.5,68.2,1.3
1901,NC,Hoke County,-0.108,7676.0,9608.0,563.0,17847.0,43.0,53.8,3.2
1902,NC,Hyde County,0.14,1275.0,956.0,42.0,2273.0,56.1,42.1,1.8
1903,NC,Iredell County,0.368,54164.0,24441.0,2122.0,80727.0,67.1,30.3,2.6
1904,NC,Jackson County,0.119,9706.0,7564.0,734.0,18004.0,53.9,42.0,4.1
1905,NC,Johnston County,0.307,54082.0,28153.0,2318.0,84553.0,64.0,33.3,2.7
1906,NC,Jones County,0.179,2941.0,2041.0,57.0,5039.0,58.4,40.5,1.1
1907,NC,Lee County,0.131,13625.0,10380.0,671.0,24676.0,55.2,42.1,2.7
1908,NC,Lenoir County,0.063,13354.0,11752.0,394.0,25500.0,52.4,46.1,1.5
1909,NC,Lincoln County,0.477,28653.0,9836.0,960.0,39449.0,72.6,24.9,2.4
1910,NC,Macon County,0.415,12035.0,4841.0,460.0,17336.0,69.4,27.9,2.7
1911,NC,Madison County,0.258,6735.0,3899.0,332.0,10966.0,61.4,35.6,3.0
1912,NC,Martin County,0.005,5874.0,5814.0,164.0,11852.0,49.6,49.1,1.4
1913,NC,McDowell County,0.504,14517.0,4645.0,395.0,19557.0,74.2,23.8,2.0
1914,NC,Mecklenburg County,-0.299,154303.0,292258.0,15273.0,461834.0,33.4,63.3,3.3
1915,NC,Mitchell County,0.584,6225.0,1585.0,138.0,7948.0,78.3,19.9,1.7
1916,NC,Montgomery County,0.259,7070.0,4108.0,271.0,11449.0,61.8,35.9,2.4
1917,NC,Moore County,0.296,30273.0,16148.0,1325.0,47746.0,63.4,33.8,2.8
1918,NC,Nash County,0.002,23142.0,23024.0,737.0,46903.0,49.3,49.1,1.6
1919,NC,New Hanover County,0.041,54665.0,50219.0,3853.0,108737.0,50.3,46.2,3.5
1920,NC,Northampton County,-0.262,3556.0,6113.0,92.0,9761.0,36.4,62.6,0.9
1921,NC,Onslow County,0.346,36342.0,17156.0,1866.0,55364.0,65.6,31.0,3.4
1922,NC,Orange County,-0.51,18373.0,59105.0,2352.0,79830.0,23.0,74.0,2.9
1923,NC,Pamlico County,0.266,4225.0,2427.0,120.0,6772.0,62.4,35.8,1.8
1924,NC,Pasquotank County,-0.022,8082.0,8455.0,427.0,16964.0,47.6,49.8,2.5
1925,NC,Pender County,0.304,17317.0,9086.0,669.0,27072.0,64.0,33.6,2.5
1926,NC,Perquimans County,0.281,4143.0,2291.0,161.0,6595.0,62.8,34.7,2.4
1927,NC,Person County,0.173,11116.0,7772.0,415.0,19303.0,57.6,40.3,2.1
1928,NC,Pitt County,-0.073,35191.0,40967.0,2106.0,78264.0,45.0,52.3,2.7
1929,NC,Polk County,0.282,6738.0,3715.0,270.0,10723.0,62.8,34.6,2.5
1930,NC,Randolph County,0.567,49156.0,13074.0,1385.0,63615.0,77.3,20.6,2.2
1931,NC,Richmond County,0.101,10199.0,8290.0,324.0,18813.0,54.2,44.1,1.7
1932,NC,Robeson County,0.048,20294.0,18377.0,783.0,39454.0,51.4,46.6,2.0
1933,NC,Rockingham County,0.3,26463.0,14057.0,854.0,41374.0,64.0,34.0,2.1
1934,NC,Rowan County,0.367,42388.0,19208.0,1482.0,63078.0,67.2,30.5,2.3
1935,NC,Rutherford County,0.479,21694.0,7451.0,619.0,29764.0,72.9,25.0,2.1
1936,NC,Sampson County,0.167,14761.0,10486.0,391.0,25638.0,57.6,40.9,1.5
1937,NC,Scotland County,-0.078,6212.0,7279.0,252.0,13743.0,45.2,53.0,1.8
1938,NC,Stanly County,0.502,21788.0,7008.0,655.0,29451.0,74.0,23.8,2.2
1939,NC,Stokes County,0.556,16976.0,4645.0,561.0,22182.0,76.5,20.9,2.5
1940,NC,Surry County,0.507,23495.0,7438.0,730.0,31663.0,74.2,23.5,2.3
1941,NC,Swain County,0.23,3557.0,2186.0,239.0,5982.0,59.5,36.5,4.0
1942,NC,Transylvania County,0.225,10441.0,6520.0,479.0,17440.0,59.9,37.4,2.7
1943,NC,Tyrrell County,0.154,968.0,705.0,27.0,1700.0,56.9,41.5,1.6
1944,NC,Union County,0.311,66265.0,34051.0,3280.0,103596.0,64.0,32.9,3.2
1945,NC,Vance County,-0.246,7304.0,12168.0,290.0,19762.0,37.0,61.6,1.5
1946,NC,Wake County,-0.205,193607.0,298353.0,18980.0,510940.0,37.9,58.4,3.7
1947,NC,Warren County,-0.333,3302.0,6668.0,153.0,10123.0,32.6,65.9,1.5
1948,NC,Washington County,-0.152,2560.0,3490.0,65.0,6115.0,41.9,57.1,1.1
1949,NC,Watauga County,-0.015,13521.0,13953.0,1295.0,28769.0,47.0,48.5,4.5
1950,NC,Wayne County,0.117,27360.0,21520.0,944.0,49824.0,54.9,43.2,1.9
1951,NC,Wilkes County,0.552,23613.0,6596.0,635.0,30844.0,76.6,21.4,2.1
1952,NC,Wilson County,-0.056,17410.0,19527.0,656.0,37593.0,46.3,51.9,1.7
1953,NC,Yadkin County,0.615,13815.0,3140.0,395.0,17350.0,79.6,18.1,2.3
1954,NC,Yancey County,0.325,6367.0,3181.0,260.0,9808.0,64.9,32.4,2.7
1955,ND,Adams County,0.571,904.0,216.0,86.0,1206.0,75.0,17.9,7.2
1956,ND,Barnes County,0.297,3156.0,1597.0,500.0,5253.0,60.1,30.4,9.5
1957,ND,Benson County,0.044,927.0,842.0,171.0,1940.0,47.8,43.4,8.9
1958,ND,Billings County,0.733,492.0,58.0,42.0,592.0,83.1,9.8,7.1
1959,ND,Bottineau County,0.508,2482.0,734.0,221.0,3437.0,72.2,21.4,6.4
1960,ND,Bowman County,0.689,1445.0,227.0,97.0,1769.0,81.7,12.8,5.4
1961,ND,Burke County,0.739,879.0,118.0,34.0,1031.0,85.3,11.4,3.3
1962,ND,Burleigh County,0.461,32499.0,10865.0,3510.0,46874.0,69.3,23.2,7.5
1963,ND,Cass County,0.107,39738.0,31291.0,7778.0,78807.0,50.4,39.7,9.8
1964,ND,Cavalier County,0.447,1356.0,476.0,137.0,1969.0,68.9,24.2,7.0
1965,ND,Dickey County,0.466,1656.0,551.0,165.0,2372.0,69.8,23.2,6.9
1966,ND,Divide County,0.52,860.0,243.0,84.0,1187.0,72.5,20.5,7.2
1967,ND,Dunn County,0.635,1753.0,356.0,90.0,2199.0,79.7,16.2,4.0
1968,ND,Eddy County,0.358,790.0,354.0,75.0,1219.0,64.8,29.0,6.1
1969,ND,Emmons County,0.743,1672.0,215.0,72.0,1959.0,85.3,11.0,3.8
1970,ND,Foster County,0.524,1237.0,346.0,116.0,1699.0,72.8,20.4,6.9
1971,ND,Golden Valley County,0.737,793.0,99.0,50.0,942.0,84.2,10.5,5.2
1972,ND,Grand Forks County,0.185,16325.0,10828.0,2558.0,29711.0,54.9,36.4,8.6
1973,ND,Grant County,0.67,1098.0,187.0,76.0,1361.0,80.7,13.7,5.5
1974,ND,Griggs County,0.44,847.0,298.0,102.0,1247.0,67.9,23.9,8.3
1975,ND,Hettinger County,0.685,1032.0,168.0,61.0,1261.0,81.8,13.3,4.8
1976,ND,Kidder County,0.682,1106.0,179.0,73.0,1358.0,81.4,13.2,5.3
1977,ND,LaMoure County,0.461,1475.0,500.0,140.0,2115.0,69.7,23.6,6.7
1978,ND,Logan County,0.733,867.0,112.0,51.0,1030.0,84.2,10.9,5.0
1979,ND,McHenry County,0.565,1991.0,474.0,222.0,2687.0,74.1,17.6,8.3
1980,ND,McIntosh County,0.606,1095.0,233.0,95.0,1423.0,77.0,16.4,6.6
1981,ND,McKenzie County,0.645,3661.0,696.0,237.0,4594.0,79.7,15.2,5.2
1982,ND,McLean County,0.529,3827.0,1070.0,309.0,5206.0,73.5,20.6,6.0
1983,ND,Mercer County,0.679,3715.0,616.0,233.0,4564.0,81.4,13.5,5.1
1984,ND,Morton County,0.53,11319.0,3077.0,1151.0,15547.0,72.8,19.8,7.4
1985,ND,Mountrail County,0.334,2551.0,1211.0,247.0,4009.0,63.6,30.2,6.2
1986,ND,Nelson County,0.289,1025.0,536.0,133.0,1694.0,60.5,31.6,7.8
1987,ND,Oliver County,0.706,827.0,119.0,56.0,1002.0,82.5,11.9,5.6
1988,ND,Pembina County,0.493,2204.0,681.0,208.0,3093.0,71.3,22.0,6.8
1989,ND,Pierce County,0.496,1433.0,431.0,156.0,2020.0,70.9,21.3,7.6
1990,ND,Ramsey County,0.328,3216.0,1505.0,497.0,5218.0,61.6,28.8,9.5
1991,ND,Ransom County,0.161,1209.0,836.0,272.0,2317.0,52.2,36.1,11.7
1992,ND,Renville County,0.62,978.0,200.0,77.0,1255.0,77.9,15.9,6.1
1993,ND,Richland County,0.361,4759.0,2064.0,637.0,7460.0,63.8,27.7,8.5
1994,ND,Rolette County,-0.243,1210.0,2097.0,355.0,3662.0,33.0,57.3,9.7
1995,ND,Sargent County,0.2,1088.0,693.0,197.0,1978.0,55.0,35.0,10.0
1996,ND,Sheridan County,0.711,644.0,94.0,36.0,774.0,83.2,12.1,4.6
1997,ND,Sioux County,-0.426,256.0,758.0,163.0,1177.0,21.8,64.4,13.8
1998,ND,Slope County,0.747,361.0,42.0,24.0,427.0,84.5,9.8,5.6
1999,ND,Stark County,0.658,9718.0,1745.0,652.0,12115.0,80.2,14.4,5.4
2000,ND,Steele County,0.179,537.0,361.0,86.0,984.0,54.6,36.7,8.7
2001,ND,Stutsman County,0.425,6706.0,2484.0,748.0,9938.0,67.5,25.0,7.5
2002,ND,Towner County,0.377,733.0,305.0,99.0,1137.0,64.5,26.8,8.7
2003,ND,Traill County,0.265,2263.0,1239.0,362.0,3864.0,58.6,32.1,9.4
2004,ND,Walsh County,0.401,2991.0,1166.0,386.0,4543.0,65.8,25.7,8.5
2005,ND,Ward County,0.476,18601.0,5792.0,2468.0,26861.0,69.2,21.6,9.2
2006,ND,Wells County,0.584,1793.0,419.0,140.0,2352.0,76.2,17.8,6.0
2007,ND,Williams County,0.664,10033.0,1722.0,774.0,12529.0,80.1,13.7,6.2
2008,OH,Adams County,0.556,8445.0,2293.0,325.0,11063.0,76.3,20.7,3.0
2009,OH,Allen County,0.382,29858.0,12815.0,1963.0,44636.0,66.9,28.7,4.4
2010,OH,Ashland County,0.478,17169.0,5659.0,1246.0,24074.0,71.3,23.5,5.1
2011,OH,Ashtabula County,0.19,22755.0,15191.0,1863.0,39809.0,57.2,38.2,4.7
2012,OH,Athens County,-0.17,10816.0,15552.0,1573.0,27941.0,38.7,55.7,5.6
2013,OH,Auglaize County,0.626,18130.0,3825.0,905.0,22860.0,79.3,16.7,4.0
2014,OH,Belmont County,0.396,20729.0,8652.0,1156.0,30537.0,67.9,28.3,3.8
2015,OH,Brown County,0.522,14257.0,4270.0,612.0,19139.0,74.5,22.3,3.2
2016,OH,Butler County,0.283,104441.0,56700.0,7281.0,168422.0,62.0,33.7,4.3
2017,OH,Carroll County,0.464,9067.0,3124.0,616.0,12807.0,70.8,24.4,4.9
2018,OH,Champaign County,0.445,12314.0,4488.0,795.0,17597.0,70.0,25.5,4.6
2019,OH,Clark County,0.195,34311.0,22666.0,2643.0,59620.0,57.5,38.0,4.4
2020,OH,Clermont County,0.413,65960.0,26096.0,4399.0,96455.0,68.4,27.1,4.5
2021,OH,Clinton County,0.526,13466.0,3943.0,691.0,18100.0,74.4,21.8,3.8
2022,OH,Columbiana County,0.416,31086.0,12273.0,1902.0,45261.0,68.7,27.1,4.2
2023,OH,Coshocton County,0.433,10381.0,3908.0,672.0,14961.0,69.4,26.1,4.5
2024,OH,Crawford County,0.467,13265.0,4518.0,919.0,18702.0,70.9,24.2,4.9
2025,OH,Cuyahoga County,-0.35,179894.0,383974.0,19362.0,583230.0,30.8,65.8,3.3
2026,OH,Darke County,0.612,19698.0,4395.0,907.0,25000.0,78.8,17.6,3.7
2027,OH,Defiance County,0.348,11478.0,5282.0,1035.0,17795.0,64.5,29.7,5.8
2028,OH,Delaware County,0.161,55660.0,39584.0,4857.0,100101.0,55.6,39.5,4.8
2029,OH,Erie County,0.098,19301.0,15692.0,1737.0,36730.0,52.5,42.7,4.7
2030,OH,Fairfield County,0.27,43163.0,24150.0,3229.0,70542.0,61.2,34.2,4.5
2031,OH,Fayette County,0.471,7763.0,2672.0,382.0,10817.0,71.8,24.7,3.5
2032,OH,Franklin County,-0.259,192328.0,335961.0,26422.0,554711.0,34.7,60.6,4.7
2033,OH,Fulton County,0.359,13419.0,5981.0,1293.0,20693.0,64.8,28.9,6.3
2034,OH,Gallia County,0.556,9567.0,2564.0,457.0,12588.0,76.0,20.4,3.5
2035,OH,Geauga County,0.255,29577.0,17165.0,1994.0,48736.0,60.7,35.2,4.2
2036,OH,Greene County,0.245,47506.0,28023.0,4104.0,79633.0,59.7,35.2,5.2
2037,OH,Guernsey County,0.426,11164.0,4286.0,706.0,16156.0,69.1,26.5,4.4
2038,OH,Hamilton County,-0.096,169972.0,207587.0,17441.0,395000.0,43.0,52.6,4.4
2039,OH,Hancock County,0.408,23777.0,9419.0,2020.0,35216.0,67.5,26.7,5.7
2040,OH,Hardin County,0.472,8541.0,2870.0,603.0,12014.0,71.1,23.9,4.9
2041,OH,Harrison County,0.483,5021.0,1663.0,272.0,6956.0,72.2,23.9,3.9
2042,OH,Henry County,0.398,9136.0,3690.0,845.0,13671.0,66.8,27.0,6.2
2043,OH,Highland County,0.561,13005.0,3436.0,607.0,17048.0,76.3,20.2,3.6
2044,OH,Hocking County,0.365,8282.0,3713.0,518.0,12513.0,66.2,29.7,4.1
2045,OH,Holmes County,0.63,8578.0,1766.0,479.0,10823.0,79.3,16.3,4.4
2046,OH,Huron County,0.364,15930.0,7080.0,1322.0,24332.0,65.5,29.1,5.5
2047,OH,Jackson County,0.489,9618.0,3142.0,479.0,13239.0,72.6,23.7,3.7
2048,OH,Jefferson County,0.356,20668.0,9483.0,1195.0,31346.0,65.9,30.3,3.8
2049,OH,Knox County,0.382,18563.0,7959.0,1246.0,27768.0,66.9,28.7,4.5
2050,OH,Lake County,0.156,62627.0,45056.0,5107.0,112790.0,55.5,39.9,4.5
2051,OH,Lawrence County,0.439,18240.0,6849.0,860.0,25949.0,70.3,26.4,3.3
2052,OH,Licking County,0.289,49346.0,26360.0,3693.0,79399.0,62.1,33.2,4.6
2053,OH,Logan County,0.526,15586.0,4537.0,884.0,21007.0,74.2,21.6,4.2
2054,OH,Lorain County,0.003,65346.0,64958.0,6350.0,136654.0,47.8,47.5,4.6
2055,OH,Lucas County,-0.173,74102.0,107363.0,10219.0,191684.0,38.7,56.0,5.3
2056,OH,Madison County,0.398,11319.0,4662.0,773.0,16754.0,67.6,27.8,4.6
2057,OH,Mahoning County,-0.03,52808.0,56188.0,3831.0,112827.0,46.8,49.8,3.5
2058,OH,Marion County,0.344,16563.0,7748.0,1337.0,25648.0,64.6,30.2,5.2
2059,OH,Medina County,0.249,53811.0,31582.0,3967.0,89360.0,60.2,35.3,4.4
2060,OH,Meigs County,0.501,6869.0,2157.0,384.0,9410.0,73.0,22.9,4.1
2061,OH,Mercer County,0.651,17200.0,3335.0,780.0,21315.0,80.7,15.6,3.7
2062,OH,Miami County,0.457,36311.0,12832.0,2324.0,51467.0,70.6,24.9,4.5
2063,OH,Monroe County,0.469,4781.0,1647.0,258.0,6686.0,71.5,24.6,3.8
2064,OH,Montgomery County,0.013,120766.0,117661.0,11133.0,249560.0,48.4,47.1,4.4
2065,OH,Morgan County,0.414,4315.0,1711.0,264.0,6290.0,68.6,27.2,4.3
2066,OH,Morrow County,0.495,11722.0,3711.0,753.0,16186.0,72.4,22.9,4.6
2067,OH,Muskingum County,0.349,23588.0,10926.0,1703.0,36217.0,65.1,30.2,4.8
2068,OH,Noble County,0.552,4441.0,1201.0,233.0,5875.0,75.6,20.4,4.0
2069,OH,Ottawa County,0.196,12389.0,8136.0,1217.0,21742.0,57.0,37.4,5.6
2070,OH,Paulding County,0.485,6359.0,2068.0,415.0,8842.0,71.9,23.4,4.6
2071,OH,Perry County,0.403,9978.0,4072.0,597.0,14647.0,68.1,27.8,4.1
2072,OH,Pickaway County,0.426,16482.0,6325.0,1007.0,23814.0,69.2,26.6,4.3
2073,OH,Pike County,0.367,7669.0,3443.0,401.0,11513.0,66.6,29.9,3.5
2074,OH,Portage County,0.102,38978.0,31463.0,3527.0,73968.0,52.7,42.5,4.7
2075,OH,Preble County,0.54,15376.0,4323.0,776.0,20475.0,75.1,21.1,3.8
2076,OH,Putnam County,0.644,14704.0,2874.0,809.0,18387.0,80.0,15.6,4.4
2077,OH,Richland County,0.375,35805.0,15629.0,2305.0,53739.0,66.6,29.1,4.3
2078,OH,Ross County,0.274,17833.0,9905.0,1217.0,28955.0,61.6,34.2,4.2
2079,OH,Sandusky County,0.23,16045.0,9733.0,1713.0,27491.0,58.4,35.4,6.3
2080,OH,Scioto County,0.368,19742.0,8841.0,1035.0,29618.0,66.7,29.9,3.6
2081,OH,Seneca County,0.312,14559.0,7237.0,1685.0,23481.0,62.0,30.8,7.2
2082,OH,Shelby County,0.606,18148.0,4143.0,819.0,23110.0,78.5,17.9,3.5
2083,OH,Stark County,0.174,96345.0,66581.0,7942.0,170868.0,56.4,39.0,4.6
2084,OH,Summit County,-0.082,109531.0,129922.0,10484.0,249937.0,43.8,52.0,4.2
2085,OH,Trumbull County,0.064,48152.0,42130.0,3791.0,94073.0,51.2,44.8,4.1
2086,OH,Tuscarawas County,0.354,26105.0,11895.0,2088.0,40088.0,65.1,29.7,5.2
2087,OH,Union County,0.379,17601.0,7530.0,1402.0,26533.0,66.3,28.4,5.2
