State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
louisiana,Avoyelles Parish,0.37,11163.0,5032.0,386.0,16581.0,67.3,30.3,2.3
louisiana,Beauregard Parish,0.653,12238.0,2393.0,447.0,15078.0,81.2,15.9,2.9
louisiana,Bienville Parish,0.08899999999999998,3756.0,3129.0,120.0,7005.0,53.6,44.7,1.8
louisiana,Bossier Parish,0.458,35451.0,12638.0,1729.0,49818.0,71.2,25.4,3.5
louisiana,Caddo Parish,-0.04200000000000003,48977.0,53448.0,3312.0,105737.0,46.3,50.5,3.2
louisiana,Calcasieu Parish,0.333,54182.0,26293.0,3298.0,83773.0,64.7,31.4,3.8
louisiana,Caldwell Parish,0.647,3822.0,788.0,82.0,4692.0,81.5,16.8,1.7
louisiana,Cameron Parish,0.795,3256.0,323.0,113.0,3692.0,88.2,8.7,3.0
louisiana,Catahoula Parish,0.4439999999999999,3479.0,1322.0,55.0,4856.0,71.6,27.2,1.1
louisiana,Claiborne Parish,0.135,3585.0,2717.0,119.0,6421.0,55.8,42.3,1.8
louisiana,Concordia Parish,0.24800000000000005,5474.0,3272.0,123.0,8869.0,61.7,36.9,1.3
louisiana,De Soto Parish,0.215,8067.0,5163.0,267.0,13497.0,59.8,38.3,2.0
louisiana,East Baton Rouge Parish,-0.09199999999999996,84620.0,102711.0,9001.0,196332.0,43.1,52.3,4.5
louisiana,East Carroll Parish,-0.265,1059.0,1838.0,42.0,2939.0,36.0,62.5,1.3
louisiana,East Feliciana Parish,0.13299999999999998,5569.0,4235.0,238.0,10042.0,55.5,42.2,2.3
louisiana,Evangeline Parish,0.413,10357.0,4208.0,314.0,14879.0,69.6,28.3,2.0
louisiana,Franklin Parish,0.43699999999999994,6514.0,2506.0,142.0,9162.0,71.1,27.4,1.4
louisiana,Grant Parish,0.706,7406.0,1181.0,232.0,8819.0,84.0,13.4,2.7
louisiana,Iberia Parish,0.31400000000000006,20903.0,10698.0,853.0,32454.0,64.4,33.0,2.5
louisiana,Iberville Parish,-0.06299999999999997,7320.0,8324.0,399.0,16043.0,45.6,51.9,2.5
louisiana,Jackson Parish,0.4059999999999999,5169.0,2139.0,156.0,7464.0,69.3,28.7,2.0
louisiana,Jefferson Davis Parish,0.539,10775.0,3080.0,422.0,14277.0,75.5,21.6,2.8
louisiana,Jefferson Parish,0.14799999999999996,100292.0,73540.0,7556.0,181388.0,55.3,40.5,4.1
louisiana,La Salle Parish,0.7959999999999999,5835.0,605.0,128.0,6568.0,88.8,9.2,1.8
louisiana,Lafayette Parish,0.33599999999999997,68191.0,32726.0,4682.0,105599.0,64.6,31.0,4.5
louisiana,Lafourche Parish,0.565,31958.0,8423.0,1263.0,41644.0,76.7,20.2,3.0
louisiana,Lincoln Parish,0.196,10761.0,7102.0,801.0,18664.0,57.7,38.1,4.3
louisiana,Livingston Parish,0.726,48797.0,6950.0,1953.0,57700.0,84.6,12.0,3.3
louisiana,Madison Parish,-0.17299999999999996,1927.0,2744.0,61.0,4732.0,40.7,58.0,1.3
louisiana,Morehouse Parish,0.11399999999999999,6502.0,5155.0,195.0,11852.0,54.9,43.5,1.7
louisiana,Natchitoches Parish,0.11,8965.0,7143.0,509.0,16617.0,54.0,43.0,2.9
louisiana,Orleans Parish,-0.6609999999999999,24267.0,133833.0,7519.0,165619.0,14.7,80.8,4.5
louisiana,Ouachita Parish,0.255,41712.0,24420.0,1855.0,67987.0,61.4,35.9,2.6
louisiana,Plaquemines Parish,0.33599999999999997,6900.0,3347.0,325.0,10572.0,65.3,31.7,3.1
louisiana,Pointe Coupee Parish,0.17200000000000004,6789.0,4764.0,208.0,11761.0,57.7,40.5,1.6
louisiana,Rapides Parish,0.32599999999999996,36814.0,18318.0,1706.0,56838.0,64.8,32.2,3.1
louisiana,Red River Parish,0.10300000000000004,2391.0,1938.0,93.0,4422.0,54.1,43.8,2.1
louisiana,Richland Parish,0.326,6286.0,3157.0,153.0,9596.0,65.5,32.9,1.5
louisiana,Sabine Parish,0.631,7877.0,1703.0,205.0,9785.0,80.5,17.4,2.1
louisiana,St. Bernard Parish,0.333,10232.0,4957.0,618.0,15807.0,64.7,31.4,3.9
louisiana,St. Charles Parish,0.308,16620.0,8558.0,1012.0,26190.0,63.5,32.7,3.8
louisiana,St. Helena Parish,-0.14300000000000004,2497.0,3353.0,114.0,5964.0,41.9,56.2,1.9
louisiana,St. James Parish,-0.08,5456.0,6418.0,211.0,12085.0,45.1,53.1,1.6
louisiana,St. John The Baptist Parish,-0.245,7569.0,12658.0,513.0,20740.0,36.5,61.0,2.5
louisiana,St. Landry Parish,0.11899999999999998,21966.0,17208.0,796.0,39970.0,55.0,43.1,2.0
louisiana,St. Martin Parish,0.33399999999999996,16872.0,8266.0,611.0,25749.0,65.5,32.1,2.5
louisiana,St. Mary Parish,0.27599999999999997,14353.0,8050.0,468.0,22871.0,62.8,35.2,2.0
louisiana,St. Tammany Parish,0.508,90914.0,27716.0,5759.0,124389.0,73.1,22.3,4.5
louisiana,Tangipahoa Parish,0.32599999999999996,33933.0,16869.0,1579.0,52381.0,64.8,32.2,3.0
louisiana,Tensas Parish,-0.05899999999999998,1180.0,1329.0,34.0,2543.0,46.4,52.3,1.2
louisiana,Terrebonne Parish,0.48400000000000004,31900.0,10664.0,1329.0,43893.0,72.7,24.3,3.0
louisiana,Union Parish,0.485,7972.0,2691.0,231.0,10894.0,73.2,24.7,2.0
louisiana,Vermilion Parish,0.5960000000000001,19807.0,4745.0,701.0,25253.0,78.4,18.8,2.7
louisiana,Vernon Parish,0.65,13471.0,2665.0,497.0,16633.0,81.0,16.0,2.8
louisiana,Washington Parish,0.36800000000000005,12552.0,5690.0,380.0,18622.0,67.4,30.6,2.0
louisiana,Webster Parish,0.29100000000000004,11538.0,6259.0,343.0,18140.0,63.6,34.5,1.8
louisiana,West Baton Rouge Parish,0.12200000000000003,6926.0,5382.0,402.0,12710.0,54.5,42.3,3.1
louisiana,West Carroll Parish,0.684,3970.0,715.0,74.0,4759.0,83.4,15.0,1.5
louisiana,West Feliciana Parish,0.19700000000000004,3390.0,2247.0,161.0,5798.0,58.5,38.8,2.8
louisiana,Winn Parish,0.465,4605.0,1643.0,120.0,6368.0,72.3,25.8,1.8
maine,Androscoggin County,0.09399999999999999,28189.0,22975.0,4176.0,55340.0,50.9,41.5,7.5
maine,Aroostook County,0.17200000000000004,19419.0,13377.0,2167.0,34963.0,55.5,38.3,6.2
maine,Cumberland County,-0.264,57697.0,102935.0,10617.0,171249.0,33.7,60.1,6.2
maine,Franklin County,0.055,7900.0,7001.0,1481.0,16382.0,48.2,42.7,9.0
maine,Hancock County,-0.07600000000000001,13682.0,16107.0,2194.0,31983.0,42.8,50.4,6.9
maine,Kennebec County,0.037000000000000026,31753.0,29296.0,4950.0,65999.0,48.1,44.4,7.5
maine,Knox County,-0.14299999999999996,9148.0,12440.0,1433.0,23021.0,39.7,54.0,6.2
maine,Lincoln County,-0.023999999999999987,9727.0,10241.0,1464.0,21432.0,45.4,47.8,6.8
maine,Oxford County,0.13,16214.0,12172.0,2708.0,31094.0,52.1,39.1,8.7
maine,Penobscot County,0.11,41601.0,32832.0,5795.0,80228.0,51.9,40.9,7.3
maine,Piscataquis County,0.252,5403.0,3098.0,643.0,9144.0,59.1,33.9,7.1
maine,Sagadahoc County,-0.06299999999999997,9304.0,10679.0,1613.0,21596.0,43.1,49.4,7.5
maine,Somerset County,0.22799999999999998,14998.0,9092.0,1878.0,25968.0,57.8,35.0,7.2
maine,Waldo County,-0.0020000000000000282,10378.0,10442.0,1810.0,22630.0,45.9,46.1,8.0
maine,Washington County,0.16200000000000003,9037.0,6358.0,1164.0,16559.0,54.6,38.4,7.1
maine,York County,-0.04799999999999997,50388.0,55828.0,7746.0,113962.0,44.2,49.0,6.8
maryland,Allegany County,0.48,20025.0,6665.0,1114.0,27804.0,72.0,24.0,4.0
maryland,Anne Arundel County,-0.006999999999999958,114509.0,116074.0,12356.0,242939.0,47.1,47.8,5.1
maryland,Baltimore City,-0.745,22726.0,178562.0,7692.0,208980.0,10.9,85.4,3.6
maryland,Baltimore County,-0.174,131009.0,189437.0,14571.0,335017.0,39.1,56.5,4.4
maryland,Calvert County,0.184,24680.0,16669.0,2096.0,43445.0,56.8,38.4,4.8
maryland,Caroline County,0.39599999999999996,8999.0,3747.0,536.0,13282.0,67.8,28.2,4.0
maryland,Carroll County,0.369,55593.0,24314.0,4972.0,84879.0,65.5,28.6,5.8
maryland,Cecil County,0.35300000000000004,27579.0,12651.0,2079.0,42309.0,65.2,29.9,4.9
maryland,Charles County,-0.30300000000000005,24163.0,46063.0,2254.0,72480.0,33.3,63.6,3.1
maryland,Dorchester County,0.16,7938.0,5695.0,401.0,14034.0,56.6,40.6,2.9
maryland,Frederick County,0.04,56472.0,51891.0,6599.0,114962.0,49.1,45.1,5.8
maryland,Garrett County,0.615,10189.0,2252.0,464.0,12905.0,79.0,17.5,3.6
maryland,Harford County,0.245,74261.0,43803.0,6160.0,124224.0,59.8,35.3,5.0
maryland,Howard County,-0.3349999999999999,44792.0,93808.0,7801.0,146401.0,30.6,64.1,5.3
maryland,Kent County,0.04600000000000001,4598.0,4178.0,390.0,9166.0,50.2,45.6,4.2
maryland,Montgomery County,-0.556,82985.0,309761.0,15554.0,408300.0,20.3,75.9,3.8
maryland,Prince George's County,-0.81,29290.0,313627.0,8174.0,351091.0,8.3,89.3,2.3
maryland,Queen Anne's County,0.36099999999999993,16211.0,7316.0,1106.0,24633.0,65.8,29.7,4.5
maryland,Somerset County,0.18,5056.0,3484.0,228.0,8768.0,57.7,39.7,2.7
maryland,St. Mary's County,0.24600000000000002,26889.0,15786.0,2494.0,45169.0,59.5,34.9,5.5
maryland,Talbot County,0.11899999999999998,10098.0,7865.0,768.0,18731.0,53.9,42.0,4.1
maryland,Washington County,0.324,38842.0,19193.0,2696.0,60731.0,64.0,31.6,4.5
maryland,Wicomico County,0.11599999999999994,20832.0,16327.0,1563.0,38722.0,53.8,42.2,4.0
maryland,Worcester County,0.2790000000000001,15910.0,8783.0,878.0,25571.0,62.2,34.3,3.4
massachusetts,Barnstable County,-0.13399999999999998,53842.0,71632.0,7193.0,132667.0,40.6,54.0,5.4
massachusetts,Berkshire County,-0.415,16799.0,43540.0,4168.0,64507.0,26.0,67.5,6.5
massachusetts,Bristol County,-0.09299999999999997,104775.0,127619.0,13674.0,246068.0,42.6,51.9,5.6
massachusetts,Dukes County,-0.513,2474.0,8338.0,622.0,11434.0,21.6,72.9,5.5
massachusetts,Essex County,-0.225,135405.0,220027.0,20708.0,376140.0,36.0,58.5,5.5
massachusetts,Franklin County,-0.37,10327.0,24369.0,3291.0,37987.0,27.2,64.2,8.7
massachusetts,Hampden County,-0.16,78230.0,110313.0,11677.0,200220.0,39.1,55.1,5.8
massachusetts,Hampshire County,-0.395,22089.0,54572.0,5668.0,82329.0,26.8,66.3,6.8
massachusetts,Middlesex County,-0.38099999999999995,216163.0,508919.0,42255.0,767337.0,28.2,66.3,5.5
massachusetts,Nantucket County,-0.35200000000000004,1892.0,4144.0,368.0,6404.0,29.5,64.7,5.8
massachusetts,Norfolk County,-0.2790000000000001,119171.0,219129.0,19481.0,357781.0,33.3,61.2,5.4
massachusetts,Plymouth County,-0.07300000000000004,114722.0,133828.0,15618.0,264168.0,43.4,50.7,5.9
massachusetts,Suffolk County,-0.63,50042.0,241212.0,12263.0,303517.0,16.5,79.5,4.0
massachusetts,Worcester County,-0.105,157138.0,197126.0,26708.0,380972.0,41.2,51.7,7.0
michigan,Alcona County,0.4,4201.0,1732.0,246.0,6179.0,68.0,28.0,4.1
michigan,Alger County,0.205,2585.0,1663.0,265.0,4513.0,57.3,36.8,5.8
michigan,Allegan County,0.288,33812.0,17932.0,3409.0,55153.0,61.3,32.5,6.1
michigan,Alpena County,0.287,9090.0,4877.0,721.0,14688.0,61.9,33.2,5.0
michigan,Antrim County,0.29600000000000004,8469.0,4448.0,655.0,13572.0,62.4,32.8,4.8
michigan,Arenac County,0.331,4704.0,2238.0,515.0,7457.0,63.1,30.0,6.8
michigan,Baraga County,0.287,2158.0,1156.0,172.0,3486.0,61.9,33.2,4.9
michigan,Barry County,0.33299999999999996,19197.0,9109.0,1959.0,30265.0,63.4,30.1,6.4
michigan,Bay County,0.126,28327.0,21641.0,2964.0,52932.0,53.5,40.9,5.5
michigan,Benzie County,0.14,5539.0,4108.0,574.0,10221.0,54.2,40.2,5.7
michigan,Berrien County,0.12799999999999997,38646.0,29496.0,3740.0,71882.0,53.8,41.0,5.1
michigan,Branch County,0.382,11025.0,4740.0,725.0,16490.0,66.9,28.7,4.3
michigan,Calhoun County,0.125,31489.0,24154.0,3143.0,58786.0,53.6,41.1,5.3
michigan,Cass County,0.30000000000000004,14241.0,7270.0,1761.0,23272.0,61.2,31.2,7.5
michigan,Charlevoix County,0.24200000000000002,8674.0,5137.0,756.0,14567.0,59.5,35.3,5.2
michigan,Cheboygan County,0.321,8680.0,4302.0,665.0,13647.0,63.6,31.5,4.8
michigan,Chippewa County,0.24300000000000005,9120.0,5378.0,936.0,15434.0,59.1,34.8,6.1
michigan,Clare County,0.318,8507.0,4250.0,628.0,13385.0,63.6,31.8,4.6
michigan,Clinton County,0.12599999999999995,21635.0,16490.0,2439.0,40564.0,53.3,40.7,5.9
michigan,Crawford County,0.32800000000000007,4354.0,2110.0,369.0,6833.0,63.7,30.9,5.4
michigan,Delta County,0.25400000000000006,11112.0,6431.0,924.0,18467.0,60.2,34.8,5.1
michigan,Dickinson County,0.354,8580.0,3923.0,637.0,13140.0,65.3,29.9,4.8
michigan,Eaton County,0.055,27608.0,24534.0,3544.0,55686.0,49.6,44.1,6.3
michigan,Emmet County,0.19399999999999998,10616.0,6972.0,1186.0,18774.0,56.5,37.1,6.3
michigan,Genesee County,-0.095,84174.0,102744.0,9217.0,196135.0,42.9,52.4,4.8
michigan,Gladwin County,0.347,8124.0,3794.0,554.0,12472.0,65.1,30.4,4.5
michigan,Gogebic County,0.15,4019.0,2925.0,369.0,7313.0,55.0,40.0,5.0
michigan,Grand Traverse County,0.12599999999999995,27412.0,20964.0,3084.0,51460.0,53.3,40.7,6.1
michigan,Gratiot County,0.256,9878.0,5665.0,899.0,16442.0,60.1,34.5,5.6
michigan,Hillsdale County,0.468,14094.0,4799.0,987.0,19880.0,70.9,24.1,4.9
michigan,Houghton County,0.15700000000000003,8475.0,6018.0,1130.0,15623.0,54.2,38.5,7.3
michigan,Huron County,0.38199999999999995,10629.0,4579.0,640.0,15848.0,67.1,28.9,4.1
michigan,Ingham County,-0.27699999999999997,44354.0,81266.0,7858.0,133478.0,33.2,60.9,5.9
michigan,Ionia County,0.31,16374.0,8206.0,1784.0,26364.0,62.1,31.1,6.8
michigan,Iosco County,0.3,8344.0,4344.0,661.0,13349.0,62.5,32.5,5.0
michigan,Iron County,0.28300000000000003,3675.0,2004.0,231.0,5910.0,62.2,33.9,3.9
michigan,Isabella County,0.037000000000000026,12338.0,11404.0,1602.0,25344.0,48.7,45.0,6.3
michigan,Jackson County,0.201,39793.0,25795.0,3979.0,69567.0,57.2,37.1,5.8
michigan,Kalamazoo County,-0.12799999999999997,51031.0,67142.0,7793.0,125966.0,40.5,53.3,6.3
michigan,Kalkaska County,0.442,6213.0,2279.0,428.0,8920.0,69.7,25.5,4.8
michigan,Kent County,0.030999999999999944,147959.0,138567.0,19744.0,306270.0,48.3,45.2,6.3
michigan,Keweenaw County,0.201,814.0,527.0,88.0,1429.0,57.0,36.9,6.1
michigan,Lake County,0.22899999999999998,3159.0,1939.0,230.0,5328.0,59.3,36.4,4.4
michigan,Lapeer County,0.3839999999999999,30037.0,12734.0,2355.0,45126.0,66.6,28.2,5.2
michigan,Leelanau County,0.03200000000000003,7239.0,6774.0,744.0,14757.0,49.1,45.9,5.0
michigan,Lenawee County,0.21100000000000002,26428.0,16750.0,2717.0,45895.0,57.6,36.5,6.0
michigan,Livingston County,0.29600000000000004,65665.0,34378.0,5534.0,105577.0,62.2,32.6,5.2
michigan,Luce County,0.41800000000000004,1756.0,681.0,139.0,2576.0,68.2,26.4,5.3
michigan,Mackinac County,0.27199999999999996,3740.0,2085.0,263.0,6088.0,61.4,34.2,4.3
michigan,Macomb County,0.115,224589.0,176238.0,17946.0,418773.0,53.6,42.1,4.2
michigan,Manistee County,0.154,6915.0,4979.0,704.0,12598.0,54.9,39.5,5.5
michigan,Marquette County,-0.04299999999999997,14646.0,16042.0,2209.0,32897.0,44.5,48.8,6.7
michigan,Mason County,0.22,8505.0,5281.0,872.0,14658.0,58.0,36.0,5.9
michigan,Mecosta County,0.261,10305.0,5827.0,1017.0,17149.0,60.1,34.0,5.9
michigan,Menominee County,0.294,6704.0,3539.0,522.0,10765.0,62.3,32.9,4.9
michigan,Midland County,0.19399999999999998,23877.0,15655.0,2847.0,42379.0,56.3,36.9,6.7
michigan,Missaukee County,0.524,5386.0,1565.0,350.0,7301.0,73.8,21.4,4.8
michigan,Monroe County,0.22199999999999995,43255.0,26859.0,3987.0,74101.0,58.4,36.2,5.4
michigan,Montcalm County,0.34,16907.0,7874.0,1775.0,26556.0,63.7,29.7,6.7
michigan,Montmorency County,0.44099999999999995,3498.0,1286.0,224.0,5008.0,69.8,25.7,4.6
michigan,Muskegon County,-0.008999999999999985,35962.0,36640.0,4512.0,77114.0,46.6,47.5,5.7
michigan,Newaygo County,0.39599999999999996,15174.0,6212.0,1219.0,22605.0,67.1,27.5,5.5
michigan,Oakland County,-0.08100000000000002,289127.0,342976.0,31152.0,663255.0,43.6,51.7,4.7
michigan,Oceana County,0.273,7228.0,3973.0,702.0,11903.0,60.7,33.4,5.9
michigan,Ogemaw County,0.365,6827.0,3030.0,529.0,10386.0,65.7,29.2,5.1
michigan,Ontonagon County,0.261,2069.0,1175.0,176.0,3420.0,60.5,34.4,5.1
michigan,Osceola County,0.43700000000000006,7336.0,2705.0,556.0,10597.0,69.2,25.5,5.3
michigan,Oscoda County,0.44299999999999995,2843.0,1044.0,175.0,4062.0,70.0,25.7,4.2
michigan,Otsego County,0.376,8266.0,3556.0,707.0,12529.0,66.0,28.4,5.5
michigan,Ottawa County,0.30400000000000005,90456.0,46276.0,8673.0,145405.0,62.2,31.8,6.0
michigan,Presque Isle County,0.28900000000000003,4486.0,2400.0,329.0,7215.0,62.2,33.3,4.5
michigan,Roscommon County,0.29600000000000004,8141.0,4287.0,608.0,13036.0,62.5,32.9,4.7
michigan,Saginaw County,0.011999999999999957,45469.0,44395.0,4334.0,94198.0,48.3,47.1,4.5
michigan,Sanilac County,0.44600000000000006,13446.0,4873.0,924.0,19243.0,69.9,25.3,4.8
michigan,Schoolcraft County,0.28600000000000003,2556.0,1369.0,226.0,4151.0,61.6,33.0,5.4
michigan,Shiawassee County,0.196,19232.0,12547.0,2265.0,34044.0,56.5,36.9,6.7
michigan,St. Clair County,0.314,49067.0,24553.0,4374.0,77994.0,62.9,31.5,5.7
michigan,St. Joseph County,0.309,14886.0,7529.0,1350.0,23765.0,62.6,31.7,5.7
michigan,Tuscola County,0.37999999999999995,17421.0,7493.0,1243.0,26157.0,66.6,28.6,4.8
michigan,Van Buren County,0.14,17890.0,13258.0,2065.0,33213.0,53.9,39.9,6.3
michigan,Washtenaw County,-0.4150000000000001,50335.0,128025.0,8841.0,187201.0,26.9,68.4,4.8
michigan,Wayne County,-0.373,228324.0,517447.0,28655.0,774426.0,29.5,66.8,3.7
michigan,Wexford County,0.36400000000000005,10000.0,4436.0,843.0,15279.0,65.4,29.0,5.6
minnesota,Aitkin County,0.26,5516.0,3134.0,535.0,9185.0,60.1,34.1,5.8
minnesota,Anoka County,0.09700000000000003,93341.0,75499.0,15244.0,184084.0,50.7,41.0,8.4
minnesota,Becker County,0.332,10880.0,5208.0,1002.0,17090.0,63.7,30.5,5.9
minnesota,Beltrami County,0.09800000000000005,10783.0,8688.0,1845.0,21316.0,50.6,40.8,8.8
minnesota,Benton County,0.363,12872.0,5640.0,1399.0,19911.0,64.6,28.3,7.0
minnesota,Big Stone County,0.25199999999999995,1607.0,921.0,201.0,2729.0,58.9,33.7,7.2
minnesota,Blue Earth County,0.037000000000000026,15667.0,14428.0,3161.0,33256.0,47.1,43.4,9.6
minnesota,Brown County,0.36200000000000004,8708.0,3763.0,1192.0,13663.0,63.7,27.5,8.7
minnesota,Carlton County,-0.015999999999999945,8160.0,8460.0,1439.0,18059.0,45.2,46.8,8.0
minnesota,Carver County,0.13700000000000004,29057.0,21508.0,4537.0,55102.0,52.7,39.0,8.3
minnesota,Cass County,0.316,9982.0,4949.0,954.0,15885.0,62.8,31.2,5.9
minnesota,Chippewa County,0.289,3764.0,1978.0,440.0,6182.0,60.9,32.0,7.1
minnesota,Chisago County,0.306,18441.0,9279.0,2289.0,30009.0,61.5,30.9,7.5
minnesota,Clay County,0.018999999999999986,13549.0,12974.0,2585.0,29108.0,46.5,44.6,8.9
minnesota,Clearwater County,0.43200000000000005,2925.0,1100.0,200.0,4225.0,69.2,26.0,4.7
minnesota,Cook County,-0.225,1156.0,1912.0,292.0,3360.0,34.4,56.9,8.8
minnesota,Cottonwood County,0.3509999999999999,3679.0,1678.0,340.0,5697.0,64.6,29.5,6.0
minnesota,Crow Wing County,0.31800000000000006,22287.0,10982.0,2299.0,35568.0,62.7,30.9,6.5
minnesota,Dakota County,-0.04600000000000001,99624.0,110251.0,18784.0,228659.0,43.6,48.2,8.3
minnesota,Dodge County,0.324,6527.0,3102.0,935.0,10564.0,61.8,29.4,8.7
minnesota,Douglas County,0.358,13966.0,6227.0,1430.0,21623.0,64.6,28.8,6.6
minnesota,Faribault County,0.34,4659.0,2153.0,543.0,7355.0,63.3,29.3,7.4
minnesota,Fillmore County,0.21800000000000005,6271.0,3872.0,833.0,10976.0,57.1,35.3,7.5
minnesota,Freeborn County,0.174,8808.0,6041.0,1080.0,15929.0,55.3,37.9,6.8
minnesota,Goodhue County,0.18,14041.0,9446.0,2051.0,25538.0,55.0,37.0,7.9
minnesota,Grant County,0.277,2063.0,1104.0,286.0,3453.0,59.7,32.0,8.2
minnesota,Hennepin County,-0.353,191768.0,429283.0,51593.0,672644.0,28.5,63.8,7.6
minnesota,Houston County,0.14,5616.0,4145.0,754.0,10515.0,53.4,39.4,7.1
minnesota,Hubbard County,0.336,7269.0,3432.0,722.0,11423.0,63.6,30.0,6.4
minnesota,Isanti County,0.38199999999999995,13635.0,5656.0,1584.0,20875.0,65.3,27.1,7.5
minnesota,Itasca County,0.165,12920.0,9015.0,1715.0,23650.0,54.6,38.1,7.1
minnesota,Jackson County,0.38800000000000007,3609.0,1492.0,352.0,5453.0,66.2,27.4,6.4
minnesota,Kanabec County,0.35800000000000004,5230.0,2327.0,568.0,8125.0,64.4,28.6,7.1
minnesota,Kandiyohi County,0.255,12785.0,7266.0,1597.0,21648.0,59.1,33.6,7.5
minnesota,Kittson County,0.22300000000000003,1349.0,823.0,191.0,2363.0,57.1,34.8,8.1
minnesota,Koochiching County,0.2,3569.0,2306.0,438.0,6313.0,56.5,36.5,6.9
minnesota,Lac Qui Parle County,0.259,2294.0,1301.0,240.0,3835.0,59.8,33.9,6.2
minnesota,Lake County,-0.02200000000000003,2932.0,3077.0,463.0,6472.0,45.3,47.5,7.0
minnesota,Lake Of The Woods County,0.44299999999999995,1540.0,553.0,137.0,2230.0,69.1,24.8,6.1
minnesota,Le Sueur County,0.30699999999999994,9182.0,4623.0,1062.0,14867.0,61.8,31.1,7.2
minnesota,Lincoln County,0.357,1930.0,860.0,212.0,3002.0,64.3,28.6,7.1
minnesota,Lyon County,0.283,7256.0,3825.0,1048.0,12129.0,59.8,31.5,8.6
minnesota,Mahnomen County,0.03,991.0,930.0,153.0,2074.0,47.8,44.8,7.3
minnesota,Marshall County,0.41300000000000003,3208.0,1225.0,361.0,4794.0,66.9,25.6,7.6
minnesota,Martin County,0.414,7062.0,2733.0,674.0,10469.0,67.5,26.1,6.4
minnesota,Mcleod County,0.38499999999999995,12155.0,4978.0,1551.0,18684.0,65.1,26.6,8.2
minnesota,Meeker County,0.402,8103.0,3192.0,903.0,12198.0,66.4,26.2,7.4
minnesota,Mille Lacs County,0.35800000000000004,8340.0,3709.0,899.0,12948.0,64.4,28.6,6.8
minnesota,Morrison County,0.53,12925.0,3637.0,972.0,17534.0,73.7,20.7,5.4
minnesota,Mower County,0.07900000000000006,8826.0,7444.0,1317.0,17587.0,50.2,42.3,7.5
minnesota,Murray County,0.36199999999999993,2974.0,1295.0,373.0,4642.0,64.1,27.9,8.0
minnesota,Nicollet County,0.031000000000000014,8436.0,7886.0,1592.0,17914.0,47.1,44.0,9.0
minnesota,Nobles County,0.29900000000000004,5299.0,2733.0,560.0,8592.0,61.7,31.8,6.5
minnesota,Norman County,0.135,1699.0,1264.0,269.0,3232.0,52.6,39.1,8.4
minnesota,Olmsted County,-0.007000000000000029,35668.0,36266.0,7343.0,79277.0,45.0,45.7,9.2
minnesota,Otter Tail County,0.3600000000000001,20939.0,9339.0,2006.0,32284.0,64.9,28.9,6.3
minnesota,Pennington County,0.27799999999999997,4000.0,2146.0,525.0,6671.0,60.0,32.2,7.8
minnesota,Pine County,0.26300000000000007,8191.0,4580.0,958.0,13729.0,59.7,33.4,7.0
minnesota,Pipestone County,0.46199999999999997,3338.0,1127.0,314.0,4779.0,69.8,23.6,6.5
minnesota,Polk County,0.29,8979.0,4712.0,1007.0,14698.0,61.1,32.1,6.8
minnesota,Pope County,0.26799999999999996,3793.0,2106.0,395.0,6294.0,60.3,33.5,6.3
minnesota,Ramsey County,-0.3940000000000001,70778.0,176929.0,21454.0,269161.0,26.3,65.7,8.1
minnesota,Red Lake County,0.321,1141.0,540.0,190.0,1871.0,61.0,28.9,10.0
minnesota,Redwood County,0.43000000000000005,5137.0,1887.0,542.0,7566.0,67.9,24.9,7.1
minnesota,Renville County,0.36700000000000005,4890.0,2117.0,556.0,7563.0,64.7,28.0,7.4
minnesota,Rice County,0.031000000000000014,15429.0,14437.0,2351.0,32217.0,47.9,44.8,7.2
minnesota,Rock County,0.357,3091.0,1373.0,343.0,4807.0,64.3,28.6,7.0
minnesota,Roseau County,0.463,5451.0,1856.0,460.0,7767.0,70.2,23.9,5.8
minnesota,Scott County,0.15400000000000005,39948.0,28502.0,5940.0,74390.0,53.7,38.3,7.9
minnesota,Sherburne County,0.37099999999999994,31049.0,13299.0,3590.0,47938.0,64.8,27.7,7.6
minnesota,Sibley County,0.41900000000000004,5193.0,1954.0,580.0,7727.0,67.2,25.3,7.5
minnesota,St. Louis County,-0.11799999999999997,44631.0,57769.0,8860.0,111260.0,40.1,51.9,8.0
minnesota,Stearns County,0.27899999999999997,47618.0,25575.0,5792.0,78985.0,60.3,32.4,7.4
minnesota,Steele County,0.26,11198.0,6239.0,1603.0,19040.0,58.8,32.8,8.5
minnesota,Stevens County,0.12699999999999995,2800.0,2116.0,434.0,5350.0,52.3,39.6,8.1
minnesota,Swift County,0.25800000000000006,2962.0,1679.0,327.0,4968.0,59.6,33.8,6.5
minnesota,Todd County,0.47700000000000004,8485.0,2783.0,676.0,11944.0,71.0,23.3,5.7
minnesota,Traverse County,0.23399999999999999,1050.0,631.0,110.0,1791.0,58.6,35.2,6.1
minnesota,Wabasha County,0.265,6989.0,3866.0,909.0,11764.0,59.4,32.9,7.7
minnesota,Wadena County,0.458,4837.0,1684.0,373.0,6894.0,70.2,24.4,5.3
minnesota,Waseca County,0.32699999999999996,5967.0,2838.0,774.0,9579.0,62.3,29.6,8.1
